g3452.t1	sp|Q9Y6A2|CP46A_HUMAN	36.842	380	201	6	73	1119	16	387	6.36e-73	238
g3453.t1	sp|Q9Y6A2|CP46A_HUMAN	39.574	470	267	7	79	1470	20	478	2.81e-111	342
g3454.t1	sp|Q9H4F8|SMOC1_HUMAN	41.026	156	80	3	43	504	21	166	3.33e-31	129
g3454.t1	sp|Q9H4F8|SMOC1_HUMAN	36.715	207	110	4	1009	1575	224	427	8.09e-28	119
g3454.t1	sp|Q9H4F8|SMOC1_HUMAN	33.019	212	117	6	256	840	222	425	6.94e-24	107
g3455.t1	sp|Q9D844|DNJC4_MOUSE	35.028	177	100	3	100	618	37	202	1.37e-22	95.9
g3457.t1	sp|Q9NRC6|SPTN5_HUMAN	31.110	1649	1112	11	1	4926	1850	3481	0.0	758
g3457.t1	sp|Q9NRC6|SPTN5_HUMAN	23.574	1701	1182	29	52	4935	458	2113	2.32e-99	363
g3457.t1	sp|Q9NRC6|SPTN5_HUMAN	20.766	1618	1202	27	16	4776	913	2481	2.64e-36	156
g3457.t1	sp|Q9NRC6|SPTN5_HUMAN	19.298	1311	1019	16	1045	4932	1141	2427	2.50e-30	136
g3457.t1	sp|Q9NRC6|SPTN5_HUMAN	20.599	835	589	8	2593	4923	450	1268	1.32e-27	127
g3458.t1	sp|P16546|SPTN1_MOUSE	36.947	655	411	2	67	2028	300	953	1.10e-123	414
g3458.t1	sp|P16546|SPTN1_MOUSE	32.938	759	495	5	67	2325	1278	2028	6.10e-120	404
g3458.t1	sp|P16546|SPTN1_MOUSE	27.138	538	391	1	796	2409	15	551	3.98e-56	214
g3458.t1	sp|P16546|SPTN1_MOUSE	24.342	760	569	5	163	2433	120	876	1.15e-49	194
g3458.t1	sp|P16546|SPTN1_MOUSE	23.219	758	538	10	133	2283	1052	1806	1.29e-44	178
g3458.t1	sp|P16546|SPTN1_MOUSE	21.169	770	601	6	76	2376	197	963	7.38e-41	167
g3458.t1	sp|P16546|SPTN1_MOUSE	23.758	745	525	17	67	2208	1490	2222	6.18e-38	157
g3458.t1	sp|P16546|SPTN1_MOUSE	25.116	860	553	22	67	2472	512	1338	9.02e-37	154
g3458.t1	sp|P16546|SPTN1_MOUSE	21.594	778	605	4	163	2490	15	789	2.88e-36	152
g3458.t1	sp|P16546|SPTN1_MOUSE	20.464	733	573	6	181	2361	1210	1938	3.24e-35	149
g3458.t1	sp|P16546|SPTN1_MOUSE	21.689	687	493	7	535	2472	1081	1763	8.52e-30	131
g3458.t1	sp|P16546|SPTN1_MOUSE	23.117	385	285	4	64	1197	1702	2082	3.78e-21	103
g3459.t1	sp|Q00963|SPTCB_DROME	45.908	782	414	4	40	2361	36	816	0.0	691
g3459.t1	sp|Q00963|SPTCB_DROME	22.110	493	360	7	823	2283	525	999	9.73e-28	125
g3459.t1	sp|Q00963|SPTCB_DROME	26.225	347	251	3	1309	2340	1315	1659	1.53e-25	119
g3460.t1	sp|Q9WVK8|CP46A_MOUSE	38.248	468	266	9	103	1470	22	478	2.16e-106	329
g3461.t1	sp|Q9Y6A2|CP46A_HUMAN	37.681	414	218	9	79	1254	22	417	2.43e-86	275
g3462.t1	sp|Q8NFJ9|BBS1_HUMAN	52.075	530	212	5	61	1530	14	541	0.0	548
g3465.t1	sp|Q9TXQ1|TNKS1_CAEEL	32.081	692	406	24	1072	3021	102	771	2.10e-63	245
g3465.t1	sp|Q9TXQ1|TNKS1_CAEEL	33.705	448	263	11	5851	7170	1786	2207	2.31e-57	225
g3465.t2	sp|Q9TXQ1|TNKS1_CAEEL	32.081	692	406	24	1072	3021	102	771	2.14e-63	245
g3465.t2	sp|Q9TXQ1|TNKS1_CAEEL	33.259	448	265	10	5923	7242	1786	2207	2.07e-57	225
g3465.t3	sp|Q9TXQ1|TNKS1_CAEEL	32.081	692	406	24	1072	3021	102	771	2.10e-63	245
g3465.t3	sp|Q9TXQ1|TNKS1_CAEEL	33.857	446	263	11	5851	7164	1786	2207	1.44e-57	226
g3465.t4	sp|Q9TXQ1|TNKS1_CAEEL	31.161	706	408	26	1072	3063	102	771	9.69e-63	243
g3465.t4	sp|Q9TXQ1|TNKS1_CAEEL	33.705	448	263	11	5893	7212	1786	2207	2.33e-57	225
g3465.t5	sp|Q9TXQ1|TNKS1_CAEEL	31.161	706	408	26	1072	3063	102	771	9.69e-63	243
g3465.t5	sp|Q9TXQ1|TNKS1_CAEEL	33.705	448	263	11	5893	7212	1786	2207	2.33e-57	225
g3466.t1	sp|A0NLY7|ISAHY_ROSAI	32.093	215	127	5	169	789	59	262	1.23e-26	107
g3468.t1	sp|Q9VBW3|CAD96_DROME	50.534	281	137	1	10	852	476	754	1.31e-98	309
g3469.t1	sp|Q5VT25|MRCKA_HUMAN	56.511	814	333	7	13	2409	3	810	0.0	903
g3470.t1	sp|Q3UU96|MRCKA_MOUSE	44.686	828	384	15	1	2349	845	1643	0.0	666
g3471.t1	sp|Q9NZM5|NOP53_HUMAN	32.867	429	246	10	13	1191	32	454	9.15e-41	154
g3472.t1	sp|Q6P5P3|TTC9C_RAT	32.701	211	98	4	49	678	3	170	7.50e-26	102
g3473.t1	sp|Q924S7|SPRE2_MOUSE	35.129	427	219	16	4	1230	3	389	1.61e-65	218
g3475.t1	sp|P29374|ARI4A_HUMAN	43.596	406	215	7	1	1191	1	401	3.67e-70	263
g3477.t1	sp|Q8C5L7|RBM34_MOUSE	47.849	186	95	2	544	1098	188	372	1.07e-58	200
g3479.t1	sp|Q9HDC9|APMAP_HUMAN	36.134	357	221	5	217	1281	62	413	4.55e-76	246
g3480.t1	sp|Q920M9|SIAH1_RAT	87.843	255	31	0	76	840	28	282	5.44e-172	479
g3481.t1	sp|O97529|ANXA8_RABIT	30.844	308	188	5	772	1620	16	323	6.29e-34	135
g3481.t2	sp|O97529|ANXA8_RABIT	30.844	308	188	5	769	1617	16	323	6.19e-34	135
g3489.t1	sp|Q9TXQ1|TNKS1_CAEEL	30.973	678	407	25	880	2838	99	740	4.20e-57	224
g3489.t1	sp|Q9TXQ1|TNKS1_CAEEL	25.578	649	362	22	5602	7278	1656	2273	9.55e-39	164
g3489.t2	sp|Q9TXQ1|TNKS1_CAEEL	28.631	482	305	17	880	2277	99	557	4.62e-33	141
g3492.t1	sp|P11498|PYC_HUMAN	68.646	1145	356	3	250	3684	36	1177	0.0	1575
g3493.t1	sp|Q9XY07|KARG_STIJA	67.473	372	118	2	1	1116	1	369	0.0	537
g3494.t1	sp|Q9H1D9|RPC6_HUMAN	62.658	316	118	0	1	948	1	316	2.59e-151	430
g3495.t1	sp|Q5RBG4|KAT5_PONAB	55.847	496	152	10	43	1452	7	461	5.64e-174	500
g3503.t1	sp|F1RAX8|COQ6_DANRE	49.105	391	167	5	190	1278	25	411	8.68e-123	369
g3504.t1	sp|Q8WMD0|COMD1_CANLF	46.795	156	83	0	1	468	1	156	7.15e-49	159
g3505.t1	sp|Q02280|KCNAE_DROME	61.224	735	245	10	1	2118	53	776	0.0	867
g3505.t2	sp|Q02280|KCNAE_DROME	61.265	759	254	10	22	2211	29	776	0.0	901
g3506.t1	sp|Q8BMT9|HHAT_MOUSE	32.372	312	207	1	361	1284	173	484	1.46e-44	166
g3511.t1	sp|Q8CCP0|NEMF_MOUSE	66.981	106	34	1	97	414	954	1058	8.56e-35	131
